"Date Printed: Thursday, June 21, 2018 8:26:38 AM"
Title: HIV prevalence | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | American Indian/Alaska Native | Asian | Black/African American | Hispanic/Latino | Multiple races | Native Hawaiian/Other Pacific Islander | White | Male | Female | Ages 13 years and older | All transmission categories
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Asian","Female","All transmission categories","9",55.6,"16,177"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Black/African American","Male","All transmission categories","314",932.3,"33,680"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","204",633.6,"32,199"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","232",341.8,"67,877"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","53",87.9,"60,326"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","455"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","419"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","White","Male","All transmission categories","839",134.3,"624,602"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","White","Female","All transmission categories","159",24.5,"648,724"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","8,277"
"HIV prevalence","2013","Nebraska","31","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","8,875"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","16",281.9,"5,676"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","6",98.1,"6,119"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Asian","Male","All transmission categories","20",119.2,"16,785"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Asian","Female","All transmission categories","11",60.2,"18,276"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Black/African American","Male","All transmission categories","355",1016.5,"34,924"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","214",646.9,"33,079"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","248",343.7,"72,162"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","58",89.7,"64,637"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Asian","Male","All transmission categories","9",85.5,"10,521"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Asian","Female","All transmission categories","4",34.4,"11,643"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Black/African American","Male","All transmission categories","224",765.7,"29,254"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","153",521.1,"29,360"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","160",305,"52,455"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","36",83.9,"42,910"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","472"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","411"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","White","Male","All transmission categories","677",110.3,"613,800"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","White","Female","All transmission categories","133",20.7,"643,564"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","5,633"
"HIV prevalence","2008","Nebraska","31","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","6,039"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","13",232.5,"5,592"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","6",99.3,"6,044"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Asian","Male","All transmission categories","18",114.4,"15,739"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Asian","Female","All transmission categories","9",52.3,"17,208"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Black/African American","Male","All transmission categories","342",994.3,"34,395"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","214",656.4,"32,603"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","240",342.7,"70,042"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","57",91.5,"62,316"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","476"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","431"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","White","Male","All transmission categories","862",137.6,"626,510"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","White","Female","All transmission categories","162",24.9,"649,828"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","8,698"
"HIV prevalence","2014","Nebraska","31","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","9,290"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","480"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","442"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","White","Male","All transmission categories","893",142.2,"627,880"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","White","Female","All transmission categories","166",25.5,"650,490"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","9,162"
"HIV prevalence","2015","Nebraska","31","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","9,741"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","29",302.3,"9,592"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","11",107.2,"10,259"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Asian","Male","All transmission categories","148",193.2,"76,603"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Asian","Female","All transmission categories","28",28.8,"97,259"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Black/African American","Male","All transmission categories","1,145",1305.5,"87,708"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","524",607.5,"86,255"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","1,475",535.3,"275,532"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","203",77.1,"263,173"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","6,341"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","6,492"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","White","Male","All transmission categories","3,072",474.6,"647,280"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","White","Female","All transmission categories","441",70.5,"625,551"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","24,055"
"HIV prevalence","2011","Nevada","32","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","26,057"
"HIV prevalence","2015","Nevada","32","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","28,845"
"HIV prevalence","2015","Nevada","32","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","30,995"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","24",224.6,"10,687"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","12",105.2,"11,406"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Asian","Male","All transmission categories","101",156.5,"64,524"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Asian","Female","All transmission categories","23",28.8,"79,815"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Black/African American","Male","All transmission categories","1,010",1284.4,"78,633"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","411",514.1,"79,947"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","1,235",460.4,"268,246"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","182",78.9,"230,588"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","4,688"
"HIV prevalence","2009","Nevada","32","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","4,920"
